profile,status,reason,signer,label,shape,source_name,source_zip_rel,source_folder_rel,source_path_rel,dest_path_rel,content_sha1,error
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021012_017858.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0109_56625A521B.npy,56625a521b0aa78b56bdd0fcfb6a704d47c7b9b0,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021046_795326.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0110_A2D2BE0723.npy,a2d2be07231ed9344c5e48e2282fe4e69bd71fdd,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021114_579471.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0111_C0FE846962.npy,c0fe84696243a799c81f1fe8abc18c2e85d851b0,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021150_102500.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0112_AC0F258E87.npy,ac0f258e87d466ef4b09552bcec6b40bd0345c26,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021329_939205.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0113_BBC79A05E4.npy,bbc79a05e4995836cbe752a02194573dee305351,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021338_572334.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0114_70DA215BDA.npy,70da215bdad1db95b5789e9adfdf8e98e0545b87,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021347_136318.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0115_34BC5EBDEC.npy,34bc5ebdec56a50263a3afb31a6c4fbb04f8d3e6,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021355_734786.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0116_DC850899DB.npy,dc850899db0d966862c7228a71a551c2c9d5fc98,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021404_267940.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0117_A2B6CD698F.npy,a2b6cd698f8ce8048bac27b2003a7b0e2d8e5758,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021412_798984.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0118_90FD1730D9.npy,90fd1730d995c52649de15b7d9434a7867552a26,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021422_343240.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0119_DB7355322D.npy,db7355322d669e812450c7dd294cd5378392693d,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021431_477409.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0120_2362AE8BA9.npy,2362ae8ba9344f6d52bf3c702882a42be9cd4e67,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021441_159955.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0121_C08CB132EB.npy,c08cb132eb3554334c61bfad7886e6682d027bbb,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021450_371908.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0122_C6B6F77E9B.npy,c6b6f77e9b740bb321513c79477bd78b3a6f021a,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021459_064945.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0123_2BC404B267.npy,2bc404b267223e54766c5d2c1953e4093430fb1a,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021508_438688.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0124_6EB5215A9D.npy,6eb5215a9d7ba99b5fc376b8f1569b8b2f5a17e8,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021524_789421.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0125_279F135914.npy,279f135914b5bb2b450e2c1f58712b2feb70aa61,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021531_860629.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0126_ABBFA682A0.npy,abbfa682a07de787dddccff652731b42226bca3a,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021538_427820.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0127_7CF4C6780F.npy,7cf4c6780f8f96eb87ed37bbe8a6f052008f18a8,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021544_717133.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0128_AA469A6934.npy,aa469a6934f0904463fd2b03279b4101ab341474,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021551_132848.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0129_92A2A0F3B4.npy,92a2a0f3b4c98ddbbf9b71bc083a089a31bf266d,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021557_679349.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0130_E07BD7458F.npy,e07bd7458fca3bb44358c2dcf84030822697c562,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021604_411712.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0131_86912E4BE9.npy,86912e4be90f7047a9a72ed318adc5b86384f65c,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021610_807463.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0132_DB3B7F6008.npy,db3b7f600848e50c34ecd270a92effc5ab1741bf,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021617_068863.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0133_BCDB5E1ACC.npy,bcdb5e1accc6bd167b1077c57ad4e4999d0334fe,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021623_584986.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0134_5C3EBCAD7F.npy,5c3ebcad7fdf5778f699b0066724524e21d98463,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021630_168416.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0135_F952837E73.npy,f952837e738152bd325bc964db4a995a05dd3bc4,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021645_125851.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0136_4D5CAA945A.npy,4d5caa945a4f8f76b020d288064e876ccaf40531,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021651_998960.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0137_E1FDE0ACEA.npy,e1fde0acea86df21e7d52c8a7aa563a6229fa565,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021704_156111.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0138_66B1FDFA81.npy,66b1fdfa819add44764c5903a4c8fd9d8b0d582e,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021711_167554.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0139_59E113FEB9.npy,59e113feb977fee84fbbecc042a3d7a8596a9e8e,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021718_312521.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0140_AD585BB0FD.npy,ad585bb0fdde45df9f2431db577f65ebc56cbfb7,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021725_325900.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0141_DE3F8F53E9.npy,de3f8f53e9a8726d2d468dcedde9dd7c5482e034,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021732_480801.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0142_2D3A0214FB.npy,2d3a0214fb987fb3b0043dec0452ba67c9f466ca,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021746_781182.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0143_A6178DB60C.npy,a6178db60c5f10fa4ae4c587e4cac2d3e2ed0d50,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021801_143690.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0144_8FDD688010.npy,8fdd688010e8c3db784e997869a3dd0e981266e3,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021808_075027.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0145_367653F996.npy,367653f996e2749f5b8fd99a1a3074d43b1ac1e5,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021815_338818.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0146_43D00B3AB2.npy,43d00b3ab2d684376b8e7f05fbef60d0a9910855,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021829_968301.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0147_3C6F12DAAD.npy,3c6f12daad95352942dfce0feb387f6bd496f068,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021836_759850.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0148_DC23190CCE.npy,dc23190cce637cea4874711d2676ff67fb7626fd,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021843_872397.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0149_10A915FE4F.npy,10a915fe4ff6e1cfdc08b37818a03ba7f21751b8,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,NOTHING,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\_rejected\NOTHING\reject_NOTHING_20260525_021857_883512.npy,external_datasets\fullsign225_phrase_v1_features\NOTHING\ANASTACIA_RECORDED_FEATURES_ANASTACIA_NOTHING_0150_F3C0BB6664.npy,f3c0bb6664af57affabf88701982fd91d6e7a840,
