record_id,relative_path,source_label,class_index,raw_video_sha256,technical_status,partition,development_fold,group_id
9fb7ce796aacdce8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_18.mp4,HELLO,3,2588791b8f0e6c5d6ff1504ccf495975a6c506071be102e5b320eaf5ee2d2822,PASS,sealed_test,,sha-0050-2588791b8f0e
9fe5d089948f2162,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_19.mp4,HELLO,3,01b497f86f60c809c088cbc630a2c0e698e37a2d75774064424e503f85ee8939,PASS,development,3,sha-0003-01b497f86f60
cb64c7cc335acaf8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_21.mp4,HELLO,3,b33f8426b163d20ea508bab8493f998253c57261f7edcde6354fefa8c73ab202,PASS,development,1,sha-0253-b33f8426b163
10ce86236a40de14,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_23.mp4,HELLO,3,9c8f18344e1a90355611debc4976678ee9a9b07648540f9f83c7aef01c0e02f3,PASS,development,1,sha-0216-9c8f18344e1a
38cab487727fb23a,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_24.mp4,HELLO,3,890ec14e55a167f9343ca8a189ca44260a88178c180445aae30816f13f32c312,PASS,development,1,sha-0182-890ec14e55a1
7e6b8b2c9a0eb1cb,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_26.mp4,HELLO,3,906eb10e4336953f5326c24647c4814a1d1318d9199e0a1cfd1d7f2300f4419b,PASS,development,0,sha-0194-906eb10e4336
e6ed227a776de510,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_28.mp4,HELLO,3,3650ba71c6a6fd87944ae7c9ac7037fecf71e7d47d4318a4aee8d64454003072,PASS,development,2,sha-0080-3650ba71c6a6
b7c6e9d86395af27,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_30.mp4,HELLO,3,cb3369d91dd9d4207f02f554bf45d9b5eb641330b1cdc82b7c19234936578eef,PASS,development,2,sha-0289-cb3369d91dd9
c63333e6aa6cc7b9,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_31.mp4,HELLO,3,1f9b8fc9d2930e403af0bbe7289a1523b03561e5ec08ec9890229b1d2e977739,PASS,development,0,sha-0039-1f9b8fc9d293
353d6b425c535fd3,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_36.mp4,HELLO,3,f2ba6d4f36d70ea9b18d8e32681446d33f70b5588e933593ef5a836b86d3cdf4,PASS,development,3,sha-0349-f2ba6d4f36d7
a31308a9d77e972d,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_38.mp4,HELLO,3,c5c58d7d7be79d5696edcec03d745772a38684c3e52fdc642359a67becf65ff4,PASS,development,2,sha-0281-c5c58d7d7be7
5bd07b798bffba22,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_40.mp4,HELLO,3,ea2ee38671dc8956d4a8073696bbd60b3b2ca5e0086bad08f7616522fdb6214f,PASS,development,0,sha-0337-ea2ee38671dc
d5c1e0bcb5afc977,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_42.mp4,HELLO,3,fead762e934117eb700131b53014adcafea655d7b3dd93ecd41134b84d24c679,PASS,development,0,sha-0365-fead762e9341
cac572c15e111810,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_44.mp4,HELLO,3,4a0651f173d68e2f20769c9ee7e13012a88402529213631bd6f1651d7a530a2c,PASS,sealed_test,,sha-0110-4a0651f173d6
699f83d5b7405011,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HELLO/HELLO_48.mp4,HELLO,3,3175ac0231c14958cb6407e62effd47fe2bf1087d227c39ec68929e9ae02cb59,PASS,development,2,sha-0073-3175ac0231c1
9e3132f5fa17070e,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_10.mp4,NINE,4,e8ce91db0fc71f1102d487f9436e1017c31d162041df944889309e08ce0c0292,PASS,development,1,sha-0335-e8ce91db0fc7
e60dd652b090b60c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_11.mp4,NINE,4,48b9ebde2b71f7e1b9dc8ea7d03bb1cbd38cfc233464c6bfdc8345ce7c0d4c88,PASS,development,2,sha-0104-48b9ebde2b71
63daf0b8b653c3c8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_12.mp4,NINE,4,aa713618d64ecdc7bea3c39072ab9d3c2d87b09991c7b9c0a35c34e16363683a,PASS,sealed_test,,sha-0239-aa713618d64e
3af35d79bbe02ba8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_14.mp4,NINE,4,12a0374d5c8490599f2fd24c04dc578810f59d762a5dd47906af0499dfe2aed5,PASS,sealed_test,,sha-0024-12a0374d5c84
06a4f95d8f97a215,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_15.mp4,NINE,4,f6b584ae31a373d756b09441a1cf3642b52dbdaf445cfca5ba7c9c003285de63,PASS,development,3,sha-0357-f6b584ae31a3
f1a1a9a5a3b58ad2,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_16.mp4,NINE,4,29f2ce9a9760206c7c5499d27173da6f8586aa645f651276e78b8a0f72022c3f,PASS,development,0,sha-0062-29f2ce9a9760
407fd6e866061220,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_19.mp4,NINE,4,d34894176a3ba88d9e8c3ea74ed6cc07d89c16ab55023d846ba02480bfa55067,PASS,development,0,sha-0302-d34894176a3b
d6f5e88fc95b8abe,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_2.mp4,NINE,4,ea957f48934772dc93a1339b51056d7ee1e64b092e3a373df4eaf3c295b45592,PASS,development,2,sha-0339-ea957f489347
7c035c8d7f51ade5,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_20.mp4,NINE,4,8d6de0febaed12df57bb96ca92a10c573c8f2548720d55393a6b4cec94d8dae2,PASS,development,1,sha-0187-8d6de0febaed
5bf748996fc9b5d0,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_21.mp4,NINE,4,e4cd0bbfa7b7afd07c3d827be8b926f476f34736db894dec735fc3909c9b3a70,PASS,development,0,sha-0328-e4cd0bbfa7b7
865ae43173d0fd95,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_22.mp4,NINE,4,d9c011876e158ee5f6963eb307e095c44a932e322f04892b82bd54eab3747b32,PASS,development,3,sha-0312-d9c011876e15
9968ad88e3f2bcbd,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_23.mp4,NINE,4,cd9a14c67caeab847016ef93be6571de05304e771e46bcaa4ef23e425ac107bb,PASS,development,2,sha-0293-cd9a14c67cae
896bcb7c5eb3a7aa,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_24.mp4,NINE,4,950f672e7bf3d6dff5106c18e277794f8b13effd8504aa04ad2496540ef764a1,PASS,development,1,sha-0203-950f672e7bf3
c70e1034122a26d6,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_25.mp4,NINE,4,c36ad10c9ddfa747899a275b26dcdc93fb912f2b0daaf0632a618ce6f7824ab8,PASS,development,3,sha-0277-c36ad10c9ddf
0ce368fe1bd37a78,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_3.mp4,NINE,4,f1e92607eaf625d5b8da80f08880e6be2bc53d8798e463965716c559595cae47,PASS,development,3,sha-0347-f1e92607eaf6
7d613d8a58af2787,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_31.mp4,NINE,4,a4cdbb9138f52e38706c4fd48e4aa9f30ec7b476c2332c11d54b985f65226db7,PASS,development,3,sha-0231-a4cdbb9138f5
0ccf71da7de7900d,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_33.mp4,NINE,4,6bec11e5970acc7b232f3dcd4e1087ad58ed28f07fab24082ff79c4a8d1fb5b1,PASS,development,0,sha-0149-6bec11e5970a
4dc6a77d8c675998,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_34.mp4,NINE,4,e4e64275595cebabb1c8660b1eca89ab4a4adbd6b9a7b075356e797087a2e352,PASS,development,0,sha-0329-e4e64275595c
aa01a1845b4d969c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_35.mp4,NINE,4,7a1dcdd7178b64c509d3cd9507bb11008c868b62ef032b715d8a6d4d19bc5493,PASS,development,0,sha-0163-7a1dcdd7178b
6e7ffcf924523672,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_4.mp4,NINE,4,f390ecb54c9e1dcc5362535ddfa25e26939d61837b35e3b9aa426e98c07b3221,PASS,sealed_test,,sha-0352-f390ecb54c9e
fc358845a221907b,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_40.mp4,NINE,4,a6ca2709d3db65b517ec933cefa361b0b4aff161cab8744d717a35d0d1cda54a,PASS,development,1,sha-0234-a6ca2709d3db
1b101c0aa2e6536c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_41.mp4,NINE,4,e20edce9c2fdaa6ad73afb96a6cb25bc34c20ee8d94e8e86d571350dad245d58,PASS,development,2,sha-0324-e20edce9c2fd
b7921a67fd534680,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_42.mp4,NINE,4,dd2ea49e5b132475c97efd606708e0e6bd7b5482358ca5396a84130b045f5db9,PASS,development,1,sha-0317-dd2ea49e5b13
0e905a5e852a06a9,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_43.mp4,NINE,4,ef17bb35b046f56a8cb9c0704c7af6cae9a25e650989f4e37868d0ebce3a1c9e,PASS,development,2,sha-0343-ef17bb35b046
6826b948abdea532,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_6.mp4,NINE,4,7bef3f43bb326f5bd7da429a43259097e0f5eb133624f2bc2f5ff633ef54e828,PASS,sealed_test,,sha-0169-7bef3f43bb32
0325b2788ed48a54,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_8.mp4,NINE,4,34d7e4fa9a9c86ad8796302d49ec9bd50f06a2a467927368560aa7fcdcbe74c6,PASS,development,1,sha-0078-34d7e4fa9a9c
d205140d225c5af4,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NINE/NINE_9.mp4,NINE,4,2c30b8077b59b0f492c8832ffcb64b0248453a6e91e0c7ba0ff5bf70f85f75ca,PASS,development,2,sha-0066-2c30b8077b59
63d96ff068e98890,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_10.mp4,NO,5,1fa98004ec32da8d0c6d379bffc3b9b7bf22eb04849cfc238240bdcc22082171,PASS,development,0,sha-0040-1fa98004ec32
29792887cfe5c467,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_11.mp4,NO,5,42f06b3222827f5d967172a80b014cd37564da38f300299e0864cf2fb5391237,PASS,development,0,sha-0102-42f06b322282
a1cfd05017749ffa,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_12.mp4,NO,5,76a7d8de883d1c28d0a04960a7ed60e8b48ddc76b2ffed9c3ff3cecd1cf01255,PASS,development,3,sha-0160-76a7d8de883d
42ef29403348b921,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_13.mp4,NO,5,fe6b25128fd6de53469664eabbd2df338cc4c1a2760cce2726e7e6a19608506c,PASS,sealed_test,,sha-0364-fe6b25128fd6
51f6393d388f70d4,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_14.mp4,NO,5,aba2605d22f7589a401c9cf6407042394feb328f56c045484833727527184b08,PASS,development,2,sha-0242-aba2605d22f7
39f42283612dbbb7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_16.mp4,NO,5,01e8b529bef72eab2cc6ecae9de2979cbc56b1014eb61586840d25a5932ca421,PASS,development,1,sha-0005-01e8b529bef7
ffbf03eac812f1a3,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_17.mp4,NO,5,b81e6db4e1f6f933e412b1bd59d2cb70437633b04b149dbeb7506dfcea92c004,PASS,sealed_test,,sha-0264-b81e6db4e1f6
8ad6f3225b656e3f,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_18.mp4,NO,5,d286713f261cf8b51ec1f3b3f374e88829db2e0edf06ca80b876b03855e76148,PASS,development,2,sha-0300-d286713f261c
0ec6d4e047b128be,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_19.mp4,NO,5,49866b692ba8fc6100220e138782bccbae4ceb7d85a1bf48c929bb31e0aae782,PASS,development,0,sha-0108-49866b692ba8
fc8eb9430507cfd8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_20.mp4,NO,5,d7c3a754f02b4d0f1c5ffe55fc8ab6976be716d7f9072a3eb62cfda3166cc26f,PASS,development,2,sha-0308-d7c3a754f02b
cbf3d5fe664e7cc1,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_21.mp4,NO,5,3faf48b38c208f17235a04a11b7ec6908b24354cda4798ddb45910e75c284e06,PASS,development,1,sha-0095-3faf48b38c20
7cc742b037ecc126,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_22.mp4,NO,5,6a6d3bb21d5644b5de0ae8c04892af0f960b205b32c62cfc0bf0108c7040dc9b,PASS,sealed_test,,sha-0148-6a6d3bb21d56
91725194d5428bc0,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_23.mp4,NO,5,722ab4743f4f02d4ee4a7f119d872b8cdb05e51e015a35da40a86258a6e0ee9b,PASS,development,3,sha-0157-722ab4743f4f
7bfaef4974a35768,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_25.mp4,NO,5,c97fe74d7dd19bb9612e7b75f3be6f8b0126313a1904f94105fca7eed43e4b4c,PASS,development,2,sha-0287-c97fe74d7dd1
7df123df0c233253,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_27.mp4,NO,5,a54a7784a9fcdc7e77678feeb2bdc1876c1a130ae6a7a178f59eca39a7c10a8b,PASS,development,1,sha-0232-a54a7784a9fc
964f45aa856169b6,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_28.mp4,NO,5,0da3bc1d4816d54f5bb075ad6c9a414fd3e6175f8c41357c9c3dc218b1cb8854,PASS,development,3,sha-0021-0da3bc1d4816
3b69fd7a4736a8ca,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_29.mp4,NO,5,eea053e183ab93bdc2d85ed75efc4bb42c813aa7d8dad9f6d42f2f2ac9ec5733,PASS,development,2,sha-0342-eea053e183ab
bb38516d8852fe82,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_30.mp4,NO,5,54d8691e9a412172ae921b70317568a5bb743f6bd3273d7af969f86615b0180b,PASS,development,0,sha-0123-54d8691e9a41
ab2899666f863531,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_31.mp4,NO,5,fe079bcdefd3913ed41969d0d59480aaaa526c9cff47a0c92ea8121a69e2beb1,PASS,development,3,sha-0363-fe079bcdefd3
253a91cb664f1a19,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_32.mp4,NO,5,d885fd65c4b8893a148e59a9a7d90022fc7c0f809a64a9a531b353721e0c354e,PASS,development,3,sha-0310-d885fd65c4b8
776264169db35dab,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_33.mp4,NO,5,b6c7c2b6923cbf93eb9582871fddf6066995485f9732a4dcdebf3e56b1a697ab,PASS,development,0,sha-0262-b6c7c2b6923c
1e884b4b17e51174,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_34.mp4,NO,5,d7d9512f4485f00c7d903c410503690fe9a7ff533820e4083990514f65df0f36,PASS,development,2,sha-0309-d7d9512f4485
d575cfb435569b39,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_37.mp4,NO,5,7ed708f733fd85b462d324e181850c434636f2f29eba8e9ac536a7652c1e0c2f,PASS,development,1,sha-0172-7ed708f733fd
d7531b121e9abdad,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_38.mp4,NO,5,df4e46471abfb19272f774e23a5182a5e1460e5216a78feecf9d28c2998df241,PASS,sealed_test,,sha-0320-df4e46471abf
ca1a7f07ccf97019,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_39.mp4,NO,5,aed6b5c27eef6fe7f5601b5cd93437d4bfd84dc6750fa9949d5575cd4c4137dc,PASS,development,3,sha-0248-aed6b5c27eef
2c4c2be2f549784a,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_4.mp4,NO,5,8e1bf873512d6e2a7eb8883890296f97e85126dbd6da5236eb236a524b760270,PASS,development,3,sha-0188-8e1bf873512d
aca5f41e7f372cf4,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_40.mp4,NO,5,99df3ec9e74db6ae4fa3f550bbd4a8c9e434232c1143f1a269c0bc1e21873f02,PASS,sealed_test,,sha-0211-99df3ec9e74d
a216eccc294aa8b9,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_41.mp4,NO,5,3c1c2e34372d96a4a5454522643ecb278e391bb289c5b40824e94e29501c1116,PASS,development,2,sha-0092-3c1c2e34372d
f1cfac429c0da4d4,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_42.mp4,NO,5,9e8da1271b87136c6027f88baec3735faa0f39fbeef3934a60729875c112259c,PASS,development,1,sha-0219-9e8da1271b87
02b350a095a9c064,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_5.mp4,NO,5,e88785a7b9d1c6c38fe045fec0e925c21f1ef73505ee8eba282770d0444176c3,PASS,development,0,sha-0333-e88785a7b9d1
ae14d04186487231,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_7.mp4,NO,5,4974f5438cd3d1da1c89ff11c7412c34d2dc27966e9fe6370c6801ca397e3cf6,PASS,development,1,sha-0107-4974f5438cd3
acdf548776f5c289,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_8.mp4,NO,5,dd1eb5ae4e0ca834b0ecfa54f8e8be77a5e3da88c652bc3cb34d7c7329b5975e,PASS,development,0,sha-0316-dd1eb5ae4e0c
7ebacb02e214d4de,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_9.mp4,NO,5,7b83c6cb896b68307050c86962bb991388f0740bd899dd1cc697fafd33805830,PASS,development,1,sha-0168-7b83c6cb896b
6e132bff3211cf5d,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_11.mp4,ONE,6,aa2b8249d8b171abf4d418235f30409af073c88f8b0a96088150dd490cedcebe,PASS,development,0,sha-0238-aa2b8249d8b1
b63269e5acc3426a,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_12.mp4,ONE,6,64e95bcabb69337ed71e8781407bdb3074372d2bb3be6119f1efd7de6e4cab58,PASS,sealed_test,,sha-0144-64e95bcabb69
eccc2a9b617e0972,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_13.mp4,ONE,6,4b7cae66cbd76cd953a664d869bcce36e34d36fd2603571b70556da70691d7de,PASS,development,2,sha-0112-4b7cae66cbd7
70f080a2d14f3717,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_17.mp4,ONE,6,833d76e56612d24a56029d552809b9f0207c0283ef94fb74f50ca97ac75dbd78,PASS,development,1,sha-0176-833d76e56612
34a0636526aef432,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_19.mp4,ONE,6,139f010ec79d17d3423c3599bcf3a2aa2dc3c1e9f74fe9e02cb4a6275a53c743,PASS,sealed_test,,sha-0025-139f010ec79d
7c052c1e3585db31,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_20.mp4,ONE,6,27d5b9b7ef2cbd362b6db52db8f0f3b2d9f188572e317fc8cc2586396fdce1d6,PASS,development,3,sha-0056-27d5b9b7ef2c
cf17a547c9dc29e7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_21.mp4,ONE,6,ae378c7d3a35b53443874dcfa7de50a7ce766bebe3729b6c717b5bfe6f74ff31,PASS,development,1,sha-0247-ae378c7d3a35
d6599b50d08b8647,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_22.mp4,ONE,6,d1e4e7f1fe5f009b93f2c085d156ed43d87f9ba061b2200c7ed1cf49946d981e,PASS,sealed_test,,sha-0298-d1e4e7f1fe5f
2c68904f6b51ad32,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_23.mp4,ONE,6,a945b80a972bd4c4343e02bd62c08337717cf756894ac2983b9b31645730b073,PASS,development,1,sha-0237-a945b80a972b
537881ecd014ae07,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_24.mp4,ONE,6,8827784a340c3ef2f22cb939737334fe3288155ab1f8dea7940b028b2c17391d,PASS,development,2,sha-0178-8827784a340c
2dfb0dae98f83740,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_25.mp4,ONE,6,dfff1ec6e9b22fb9c4a9b51c1cb98771e3072bb333435a5e6953dd6a5e139929,PASS,development,2,sha-0321-dfff1ec6e9b2
f19bed1d62babdc7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_27.mp4,ONE,6,1c40d58bea38b1f9469f6f30ca9e68d4b1349fcabfa10e4b029c8b5ebaf13c33,PASS,development,3,sha-0032-1c40d58bea38
61731990ef8718f9,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_33.mp4,ONE,6,6eb3406099d7dc5fde6455da076b902c0df959a6430b8f424927a2fd50e84033,PASS,development,0,sha-0152-6eb3406099d7
feae8a2521e37b04,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_34.mp4,ONE,6,52732b8e30d83154b879cc850392e54c86a93e4badddcd842ae0b0c1b92a1cd2,PASS,development,0,sha-0120-52732b8e30d8
091490bf20071027,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_35.mp4,ONE,6,7a454555040730c6617cc8195c68df9fef54ec2dc1dc5a4e730655dcbf31b783,PASS,development,2,sha-0164-7a4545550407
c18d1827b5e52f5c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_39.mp4,ONE,6,d0fea5489b219babccad2c3ceee16767d2760aa576a0ddddddceb28456b13ebd,PASS,development,0,sha-0297-d0fea5489b21
b6502fd99b7550a9,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_40.mp4,ONE,6,7a0cb4b5bbc766592c58c23a0c3df90f61d4f9f46d008a1149766c7e4fb9ffe9,PASS,development,3,sha-0162-7a0cb4b5bbc7
0d241c511aea7038,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_41.mp4,ONE,6,b600a3dc068bf10f12cf87885fea865efc0ceda6302cee024ee5c06fae7a2ad6,PASS,development,3,sha-0258-b600a3dc068b
fe281b6c708a43cd,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_42.mp4,ONE,6,8e986dd01e2350514d89697a9e0823e08d5bf57617d00884f32899250ebf9230,PASS,development,1,sha-0190-8e986dd01e23
3591ba310f15cd82,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_7.mp4,ONE,6,3b9110e81fbacb4e99a4a8156644419387d9345e8fe6c5a3f144879598f6f1d1,PASS,development,1,sha-0091-3b9110e81fba
467d97c158a5de10,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/ONE/ONE_8.mp4,ONE,6,3172c26caae167315624f6fd7aba23de95fbda39a5bac9ef75cf2430c691f9de,PASS,development,0,sha-0072-3172c26caae1
f08b7bbbfc8aa93b,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/SEVEN/SEVEN_1.mp4,SEVEN,7,faac41b3f265f84fe55f02ce8949627310d9a3256a3efa77c5775e44b5e2dbd2,PASS,sealed_test,,sha-0360-faac41b3f265
21e0a05ecdb5622c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/SEVEN/SEVEN_10.mp4,SEVEN,7,6cc5c15ac15f18ee5a352636a448f78072f8cf922db1b37af7a7eda29a21337b,PASS,sealed_test,,sha-0151-6cc5c15ac15f
a43aa456d49619a5,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/SEVEN/SEVEN_11.mp4,SEVEN,7,d52176dbc40ce7379993f6e70451ece1d902174d119d20e583ae4979c4a30adf,PASS,development,0,sha-0303-d52176dbc40c
