record_id,source_label,relative_path,partition,development_fold,mae,rmse,pearson,cosine,mp4_motion_start,npy_motion_start,motion_start_difference,mp4_motion_end,npy_motion_end,motion_end_difference,mp4_pose_present_frames,npy_pose_present_frames,pose_presence_difference,mp4_left_hand_present_frames,npy_left_hand_present_frames,left_hand_presence_difference,mp4_right_hand_present_frames,npy_right_hand_present_frames,right_hand_presence_difference,mp4_trajectory_motion_mean_l2,npy_trajectory_motion_mean_l2,mp4_trajectory_motion_p95_l2,npy_trajectory_motion_p95_l2,mp4_trajectory_motion_max_l2,npy_trajectory_motion_max_l2
cbf3d5fe664e7cc1,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_21.mp4,development,1,0.046376969,0.112907941,0.989689847,0.993965805,5,5,0,72,72,0,75,75,0,75,75,0,0,0,0,0.469475918,0.425928328,0.988481105,0.919230781,1.265455217,1.393742160
7cc742b037ecc126,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_22.mp4,development,1,0.043426853,0.089829032,0.990578811,0.994514943,10,11,1,71,71,0,75,75,0,63,62,-1,0,0,0,0.945282579,0.985783490,3.921200148,4.737263357,11.591109446,12.493842478
91725194d5428bc0,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_23.mp4,development,0,0.025000201,0.054461509,0.998354253,0.999092300,4,4,0,68,68,0,75,75,0,60,60,0,0,0,0,1.451082746,1.428566438,5.075780096,4.876468424,10.851749244,10.154849697
7bfaef4974a35768,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_25.mp4,development,1,0.012200968,0.021887204,0.999547794,0.999752961,11,11,0,63,63,0,75,75,0,62,62,0,0,0,0,0.796548308,0.784671041,1.757361809,1.723052064,10.554537142,10.637647575
7df123df0c233253,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_27.mp4,sealed_test,,0.020709641,0.057047049,0.997555687,0.998402954,10,10,0,74,74,0,75,75,0,63,63,0,0,0,0,1.037170470,1.060675619,3.284389193,3.193849162,7.857184477,7.693369971
964f45aa856169b6,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_28.mp4,development,3,0.018989332,0.040758671,0.998639223,0.999120931,1,1,0,71,71,0,75,75,0,75,75,0,0,0,0,0.743211286,0.796644118,1.410544944,1.676395037,1.879410310,2.573265616
3b69fd7a4736a8ca,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_29.mp4,sealed_test,,0.011644359,0.029766971,0.998970570,0.999358114,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,0.862031225,0.845506909,1.921498237,1.812126240,2.104930923,2.191543847
bb38516d8852fe82,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_30.mp4,sealed_test,,0.032045453,0.220217238,0.936557423,0.957609224,16,16,0,74,74,0,75,75,0,57,57,0,0,1,1,0.926014818,1.539419367,2.200728490,2.916853258,9.595180129,22.242008727
ab2899666f863531,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_31.mp4,development,3,0.018007481,0.032048619,0.999264317,0.999575001,7,7,0,74,74,0,75,75,0,75,75,0,0,0,0,0.820014282,0.822868322,1.287491427,1.382607251,1.444883959,1.434196396
253a91cb664f1a19,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_32.mp4,sealed_test,,0.031614261,0.054438143,0.997563513,0.998486956,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,0.911500084,0.879644347,1.570115976,1.545945714,1.704075887,1.576426543
776264169db35dab,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_33.mp4,development,3,0.021324882,0.043977489,0.999136169,0.999517468,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,1.365443418,1.319549276,3.082028517,2.883472005,3.942220841,4.149725359
1e884b4b17e51174,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_34.mp4,development,3,0.027708009,0.051782719,0.998386652,0.999068572,0,0,0,71,71,0,75,75,0,75,75,0,0,0,0,1.110193411,1.133072467,2.254680565,2.751587810,2.843834704,3.102476904
d575cfb435569b39,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_37.mp4,development,0,0.023115011,0.048648256,0.998981702,0.999379950,3,3,0,74,74,0,75,75,0,75,75,0,0,0,0,0.780339150,0.729363718,1.730160967,1.619969962,1.942334708,1.813009340
d7531b121e9abdad,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_38.mp4,development,2,0.026248102,0.064134536,0.997004126,0.998215417,4,4,0,74,74,0,75,75,0,75,75,0,0,0,0,1.040590064,1.013354277,1.920023926,2.046669577,2.461490057,2.309834588
ca1a7f07ccf97019,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_39.mp4,development,2,0.048965024,0.138285748,0.981745942,0.987764133,3,4,1,74,74,0,75,75,0,70,69,-1,0,0,0,1.197272256,0.954332465,3.118922669,2.214247921,12.847957354,7.092973618
2c4c2be2f549784a,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_4.mp4,development,1,0.016365544,0.037341139,0.998506767,0.999041785,13,13,0,73,73,0,75,75,0,60,60,0,0,0,0,1.250995952,1.242641315,6.274249179,6.488765103,14.133401734,13.784549718
aca5f41e7f372cf4,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_40.mp4,development,2,0.027114331,0.053749469,0.996425489,0.997867276,9,9,0,59,59,0,75,75,0,46,46,0,0,0,0,1.229463143,1.160853361,2.926588093,2.912328253,11.328486971,10.345077049
a216eccc294aa8b9,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_41.mp4,development,1,0.046753735,0.113940399,0.988754718,0.993732590,11,11,0,73,73,0,75,75,0,62,62,0,0,0,0,1.192623255,1.100203087,1.763057655,1.351346927,7.221071250,7.286467925
f1cfac429c0da4d4,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_42.mp4,development,3,0.059711419,0.157234249,0.982311232,0.990080069,9,9,0,74,74,0,75,75,0,64,64,0,0,0,0,1.416086407,1.312342118,3.175196328,2.836771538,6.686064325,6.336386574
02b350a095a9c064,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_5.mp4,development,1,0.021354896,0.040705553,0.998441267,0.999137738,4,4,0,74,74,0,75,75,0,75,75,0,0,0,0,0.729594470,0.707164462,1.652339535,1.653833093,1.761951054,1.897299808
ae14d04186487231,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_7.mp4,development,0,0.048792227,0.096535565,0.988472483,0.993311888,4,4,0,59,66,7,75,75,0,69,69,0,0,0,0,0.935833231,0.894829181,2.384072709,2.567224057,11.651910516,8.140208914
acdf548776f5c289,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_8.mp4,development,0,0.043301642,0.091848056,0.993288851,0.995837971,2,2,0,74,74,0,75,75,0,71,71,0,0,0,0,1.344133574,1.237760273,3.123314250,2.865345280,6.009263503,6.029832196
7ebacb02e214d4de,NO,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_9.mp4,development,0,0.028439449,0.050611684,0.997678279,0.998370275,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,0.572265981,0.589316216,1.101792109,1.136467127,1.312219222,1.292826141
edb01c49dfea0840,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_11.mp4,development,2,0.038127380,0.107599154,0.996337450,0.997266815,9,9,0,74,74,0,75,75,0,63,63,0,1,1,0,3.290483410,3.246779840,7.308396776,7.456648750,24.121729850,24.370590420
16441f76b610d884,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_12.mp4,development,3,0.026995600,0.071904977,0.998118774,0.998618347,8,8,0,74,74,0,75,75,0,65,65,0,0,0,0,2.775457164,2.863868643,6.267110722,6.407358492,9.158703449,10.704625125
1002246df8345c76,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_13.mp4,development,3,0.144466634,0.485378303,0.910467855,0.933039465,0,7,7,74,74,0,75,75,0,75,75,0,0,1,1,1.951013792,2.594268590,4.025068918,5.092079096,4.458655024,41.150418133
ea7e1dc2ad9799fb,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_15.mp4,development,3,0.037693625,0.107596633,0.996095669,0.997200871,5,5,0,74,74,0,75,75,0,75,75,0,0,0,0,2.056240054,1.955185079,3.630180289,3.677101284,5.058416685,4.642974894
f2378634c6edf3ff,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_16.mp4,sealed_test,,0.049524610,0.125918576,0.994678025,0.996037461,12,12,0,74,74,0,75,75,0,61,63,2,0,0,0,2.119448780,2.247318092,4.139560235,4.746547174,8.056659562,11.512617331
aff43e62aba2c017,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_21.mp4,development,3,0.031738575,0.088381638,0.997175973,0.997973873,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,1.849769504,1.985857696,3.671463355,4.092774608,5.992842466,11.540211018
0d4ffe9fbe8df01e,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_22.mp4,development,0,0.030432795,0.070471732,0.998228592,0.998743437,5,6,1,74,74,0,75,75,0,68,67,-1,0,0,0,2.298781335,2.222434104,4.257194330,4.689063897,16.290981976,15.898152763
254b757935ff4ea7,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_29.mp4,development,0,0.021388660,0.048854043,0.998746320,0.999010658,1,1,0,74,74,0,75,75,0,75,75,0,0,0,0,1.286961654,1.240240851,2.144171647,2.205961935,2.925232121,2.961371128
dcc6ceb96c5db259,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_31.mp4,development,1,0.019948630,0.042701698,0.999173466,0.999424978,6,6,0,74,74,0,75,75,0,75,75,0,0,0,0,0.965528435,0.923836049,2.001376552,1.888433493,2.125557704,2.016196769
d25f057cf485d72c,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_32.mp4,development,1,0.020227152,0.042969451,0.999074992,0.999360776,4,4,0,74,74,0,75,75,0,75,75,0,0,0,0,0.799956417,0.721849430,1.305890579,1.122191652,1.537132805,1.691635736
0e6810d6ae5f7394,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_33.mp4,development,1,0.037982035,0.074878552,0.998345602,0.998827160,5,5,0,74,74,0,75,75,0,75,75,0,0,0,0,2.634667845,2.857280056,4.750053931,5.445948589,7.362772635,8.261389832
3c3da14882b141f6,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_34.mp4,development,2,0.035254217,0.075030400,0.998042606,0.998653232,11,11,0,74,74,0,75,75,0,62,62,0,0,0,0,3.549266493,3.514359313,9.967961808,9.341507320,12.664987278,12.452584547
03fe48afca62b269,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_5.mp4,development,2,0.023999609,0.056426764,0.998549904,0.998950902,2,2,0,74,74,0,75,75,0,75,75,0,0,0,0,2.409717017,2.402299599,4.362385562,4.101227883,6.187207275,5.240875572
8d88ecf27a169731,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_6.mp4,sealed_test,,0.043344606,0.092607412,0.996042653,0.997125687,2,2,0,74,74,0,75,75,0,71,71,0,0,0,0,2.470828406,2.479090542,5.014417671,5.496316798,14.878707274,16.425036836
9796902ae420c467,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_7.mp4,sealed_test,,0.066520313,0.184220308,0.988664773,0.991992185,3,3,0,74,74,0,75,75,0,75,75,0,0,0,0,1.293044396,1.357787069,2.257463051,2.499274748,2.858843853,2.982075071
4697892f68d5288f,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_8.mp4,development,1,0.036396087,0.090121067,0.996684717,0.997681112,3,3,0,74,74,0,75,75,0,75,75,0,0,0,0,0.981407927,0.964512920,2.129730453,2.205242369,3.332690291,3.407449454
a37725137912fcd5,PLEASE,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_9.mp4,development,0,0.024920055,0.064223102,0.998806870,0.999117596,0,0,0,74,74,0,75,75,0,75,75,0,0,0,0,2.683722378,2.698666878,5.639144199,6.221819062,7.136783535,7.388581077
7fa8369a3b2df8d7,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_1.mp4,development,3,0.208073989,0.740930413,0.815520285,0.881875690,8,10,2,71,73,2,75,75,0,55,57,2,0,0,0,4.854036542,3.986888561,19.158164759,12.713072442,27.562152020,20.181188022
130f72014cf01cf5,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_10.mp4,development,1,0.093220353,0.260465478,0.979384257,0.986468587,6,6,0,43,41,-2,75,75,0,40,39,-1,0,0,0,2.042728890,1.709728661,7.308629459,5.417455796,13.622558432,10.733549759
6d375f0943e30a76,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_18.mp4,development,3,0.374611453,0.971770165,0.920681154,0.948857839,11,15,4,37,43,6,75,75,0,60,57,-3,0,0,0,5.370005954,3.137561888,18.402912340,8.441267683,29.472806417,17.492219423
07ab422e3dba6b2c,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_19.mp4,development,3,0.209736398,0.728540488,0.879975209,0.924217040,6,0,-6,73,74,1,75,75,0,71,70,-1,0,3,3,4.144037580,3.908041032,10.070092379,13.289344849,41.698922235,33.916167581
909c1114e4300263,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_23.mp4,development,2,0.175924956,0.492102132,0.909254294,0.943453716,13,12,-1,72,72,0,75,75,0,61,62,1,0,0,0,3.599412858,3.220160890,9.853063367,11.277499953,29.990991773,13.515628644
2d1ec98aa062d826,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_27.mp4,sealed_test,,0.360186597,1.075513988,0.719288595,0.817299283,10,10,0,57,45,-12,75,75,0,73,71,-2,0,0,0,7.659060938,3.084491948,26.460065788,6.860191280,41.943285998,9.716050976
403702798f8f6152,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_3.mp4,development,2,0.067602763,0.441125779,0.965573178,0.975195892,10,10,0,57,57,0,75,75,0,41,42,1,0,0,0,3.880404906,5.495790191,23.039123419,35.637370861,32.630923981,54.764856840
0cf1ae5e52bd96af,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_33.mp4,development,1,0.159583489,0.450180454,0.937031091,0.961053772,6,0,-6,74,74,0,75,75,0,75,75,0,0,0,0,4.795774529,3.186531106,13.719424749,6.296689113,18.887694168,7.074683927
ecc26aa9a9609aa4,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_35.mp4,sealed_test,,0.141837581,0.608582702,0.904011077,0.933012089,20,20,0,70,70,0,75,75,0,56,59,3,0,0,0,5.045586701,3.499522555,12.750296102,9.275994558,28.621258012,11.527035366
ad053780f904eda8,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_41.mp4,development,0,0.141616386,0.452714653,0.842008267,0.901465670,14,11,-3,74,74,0,75,75,0,62,62,0,0,0,0,2.879596140,3.297676506,6.619889620,7.890781996,9.083741423,15.382730629
eb02f2e5ee526fcb,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_43.mp4,development,2,0.046624231,0.112201203,0.994982394,0.996996112,12,12,0,74,74,0,75,75,0,75,75,0,0,0,0,2.341827736,2.091213816,8.920242673,8.571064313,12.825218708,10.992084893
bae51dca96053913,HOW_MUCH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_44.mp4,development,0,0.117955533,0.338202774,0.950710540,0.971271516,19,19,0,65,61,-4,75,75,0,54,54,0,0,0,0,2.056742567,1.731158244,7.658201525,5.009119229,21.288558411,18.106637244
400a60f38c2ed908,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_10.mp4,development,0,0.491295490,1.696988052,0.831697953,0.869019871,0,8,8,71,71,0,75,75,0,66,67,1,69,69,0,16.954122494,8.243711984,64.205820521,31.054976423,88.184654188,43.456922925
131224d5f681c6dc,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_13.mp4,development,2,0.325796571,0.936573043,0.850461396,0.893045963,0,2,2,74,74,0,75,75,0,75,75,0,75,72,-3,5.967460535,6.408816173,22.182643883,26.096956917,39.422118648,39.412040199
4b381c75b6e0d4c3,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_14.mp4,development,1,0.282912204,0.998518411,0.885709231,0.917746029,12,11,-1,69,71,2,75,75,0,61,62,1,53,59,6,8.356457618,6.381797916,30.032475128,22.365133066,50.695796448,27.999772755
0d70e5aa47b37d08,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_15.mp4,sealed_test,,0.222703704,0.759618182,0.934445526,0.950739943,7,7,0,74,74,0,75,75,0,64,65,1,66,65,-1,6.677609345,6.500164154,23.600843980,19.958760059,45.176720138,47.374860884
35a1cdf1cf2f1b93,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_16.mp4,development,3,0.207988793,0.637077203,0.955120855,0.964115358,11,11,0,68,68,0,75,75,0,62,61,-1,56,57,1,8.878239032,6.255375917,28.671719517,13.814989804,30.217617948,27.635159580
12a031135fc5e646,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_17.mp4,development,0,0.362561842,1.018715071,0.714747875,0.788817740,0,0,0,43,43,0,75,75,0,38,39,1,34,30,-4,5.515803263,5.069736886,18.296062335,19.950071065,27.862845706,28.395483664
6066c3af8c466333,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_18.mp4,development,3,0.402060524,1.079983380,0.619681902,0.704526389,17,10,-7,53,56,3,75,75,0,29,29,0,37,42,5,5.220631032,4.906730001,12.529713822,18.925126096,35.612609561,26.906045644
726aef7ba354a4b0,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_19.mp4,development,2,0.138384469,0.517150633,0.902258846,0.936332325,6,5,-1,74,74,0,75,75,0,66,67,1,63,61,-2,4.948655274,4.835767123,20.697984571,18.227221058,30.272524688,27.878899467
2617b7a94b78d83a,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_2.mp4,sealed_test,,0.150253178,0.479048939,0.964646522,0.970238306,16,18,2,49,43,-6,75,75,0,54,53,-1,59,59,0,4.282801155,1.935637792,21.006368086,5.807352720,29.525823587,16.709549598
26c5166e15050701,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_21.mp4,development,3,0.272106991,0.927087253,0.829682281,0.876046333,10,10,0,57,57,0,75,75,0,43,43,0,38,40,2,8.798954185,9.785125642,31.230638859,34.143222751,43.682911642,42.806458418
752aa4cde7867528,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_25.mp4,development,3,0.272711408,0.864408037,0.927867507,0.945437000,0,0,0,65,67,2,75,75,0,75,75,0,70,75,5,5.039349262,2.921270119,15.020026986,9.005911096,34.741706654,17.286112794
8d65e7050dda7425,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_27.mp4,development,0,0.444153105,1.163646861,0.849674341,0.865019559,5,1,-4,74,74,0,75,75,0,75,75,0,71,75,4,10.021222100,12.355159004,29.094725370,37.816460851,35.449904992,41.384836958
82e8b11af7a2d05f,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_29.mp4,sealed_test,,0.482425835,1.083661996,0.630010109,0.719354841,4,0,-4,74,66,-8,75,75,0,74,71,-3,68,66,-2,7.892323205,6.816382576,25.280573322,19.815690713,36.063790410,27.211659481
be2346b2754704ca,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_3.mp4,development,1,0.392435556,1.284916466,0.759472741,0.795962170,3,3,0,68,72,4,75,75,0,68,68,0,62,67,5,7.844538427,7.111763771,29.869281449,23.452925884,44.030933504,29.317235936
0f696cf229e4ac13,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_30.mp4,sealed_test,,0.227892811,0.944634678,0.875882282,0.905148641,16,16,0,65,65,0,75,75,0,42,43,1,33,34,1,10.192250233,7.791742263,35.678458582,29.830704393,43.609471985,35.459446492
41a42d622880cc7c,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_31.mp4,development,3,0.325791494,0.937054319,0.890008768,0.920270305,15,14,-1,74,74,0,75,75,0,59,59,0,59,58,-1,9.380724362,6.030057956,25.153897939,19.010142013,73.225876118,33.907420694
c84bc32dd8fe1481,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_33.mp4,development,2,0.297588351,0.866222381,0.895278429,0.931400876,4,4,0,74,74,0,75,75,0,67,66,-1,69,69,0,6.920781849,5.485420768,28.046808519,19.023221603,45.388704276,21.346493196
a8635bc4a0f8a9b8,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_35.mp4,development,1,0.398035373,0.945528842,0.800573026,0.842446683,4,5,1,74,74,0,75,75,0,74,74,0,59,50,-9,7.647140444,4.199761191,19.436163128,10.457813309,37.356178791,23.812696163
89b66e69754242b7,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_37.mp4,development,1,0.185151690,0.729088680,0.871280316,0.908392841,0,3,3,74,74,0,75,75,0,75,75,0,75,75,0,5.414268422,5.481034527,24.782381125,32.660648906,32.014279848,36.240943668
bee6655eb4318c10,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_38.mp4,development,1,0.183798844,0.683626269,0.907270063,0.928985260,21,19,-2,62,62,0,75,75,0,30,31,1,41,41,0,4.314855649,4.461746086,17.688760575,20.314020756,26.610188870,30.228106165
b9f69f2ff5cf4c86,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_4.mp4,development,2,0.393289923,1.246377232,0.846970228,0.862908786,4,4,0,67,66,-1,75,75,0,55,56,1,54,63,9,10.700887827,7.967860328,42.907370516,21.482974521,63.683977110,41.126639772
56ed47e7b719feed,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_5.mp4,development,2,0.211768356,0.600644352,0.932881166,0.952547753,8,8,0,74,74,0,75,75,0,63,61,-2,65,64,-1,7.788688327,6.984260254,19.924597690,18.550517428,37.758040928,36.098169094
3859bedd251696d4,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_6.mp4,development,0,0.206888516,0.570794519,0.937683854,0.952806952,15,15,0,71,71,0,75,75,0,47,45,-2,53,55,2,5.877479923,5.816201030,17.043640891,22.260071465,28.578521329,28.665170397
2312b99962553731,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_7.mp4,development,2,0.164100891,0.618005733,0.906698540,0.938801260,8,8,0,74,74,0,75,75,0,63,64,1,64,63,-1,6.596149416,6.226063565,24.866117816,14.753833179,51.695217632,35.139479413
d1a6e38ef7d48065,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_8.mp4,development,1,0.170628426,0.668373611,0.888420298,0.921614206,10,11,1,74,74,0,75,75,0,63,62,-1,61,59,-2,5.474714479,6.504515296,22.601651767,24.333261680,31.642942909,35.416271334
ad49650ab4312fbf,CASH,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_9.mp4,development,0,0.290992168,1.139479077,0.861727179,0.892563764,16,15,-1,67,67,0,75,75,0,44,47,3,47,46,-1,11.427277873,8.097626455,36.323894394,25.726262921,68.425091701,31.160587859
88790b1bc48a44d9,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_1.mp4,development,2,0.027509139,0.057002693,0.996615117,0.997310556,25,25,0,74,74,0,75,75,0,63,63,0,19,19,0,2.531733522,2.441185708,4.556828724,4.155666341,24.905621405,22.294181057
fe4ea5a753a96d2b,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_10.mp4,development,1,0.127354711,0.433240221,0.931662767,0.951497589,10,10,0,74,74,0,75,75,0,59,56,-3,0,0,0,4.473318787,3.717204671,10.934193123,14.897474032,23.791224599,17.957992357
c61821ae2f616cdf,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_11.mp4,sealed_test,,0.032609464,0.069158015,0.996946392,0.997813548,8,8,0,74,74,0,75,75,0,64,65,1,22,22,0,3.044085125,2.852834400,8.632405141,7.638942743,10.701845786,10.887326410
