record_id,source_dataset,relative_path,source_label,class_index,raw_video_sha256,technical_status,partition,development_fold,group_id,feature_sha256
de111a30bf1d2524,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/YES/YES_7.mp4,YES,2,cbb2a67ea3ff79ef48c5449b7e024fce13072c9ff9afb74f39175f2aca8907b6,PASS,development,2,source-group-de111a30bf1d2524,896f7547da387583a090a54f27140e6da71f61ecf0c1b00560db23fbd51a69e3
e93b4dedfb721faa,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/YES/YES_8.mp4,YES,2,b31871a60cdf02e9b4ba87a0e7603edd6b011ec4d01d511286af957092474533,PASS,development,3,source-group-e93b4dedfb721faa,75ba07533b3ca6a4990dcd49d9b1dce282cd518615741ef455ed7ed1e6faff75
5c3287f23b1f49dc,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/YES/YES_9.mp4,YES,2,9b180d2f1af4adbb4f62cd9c14ca486959263ee7a22aba90ac796f3c81d39c93,PASS,development,0,source-group-5c3287f23b1f49dc,149d4e3fc7857e9e75d7c06052cf8756d14a94a503757463110a1c3386af828d
63d96ff068e98890,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_10.mp4,NO,3,1fa98004ec32da8d0c6d379bffc3b9b7bf22eb04849cfc238240bdcc22082171,PASS,sealed_test,,source-group-63d96ff068e98890,44e6382a99201ef11ebab139f9312c1fce4ce7a3bc9696989d003714aeda47af
29792887cfe5c467,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_11.mp4,NO,3,42f06b3222827f5d967172a80b014cd37564da38f300299e0864cf2fb5391237,PASS,development,2,source-group-29792887cfe5c467,e7e04ff729c5e0e086a05fb05d4504ce2379cc70035991b2bbe7155bfba2a22c
a1cfd05017749ffa,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_12.mp4,NO,3,76a7d8de883d1c28d0a04960a7ed60e8b48ddc76b2ffed9c3ff3cecd1cf01255,PASS,development,0,source-group-a1cfd05017749ffa,982aad921c86f16844f61c5bfae2ef5f73d839fdb3e64d5e0477ab6840a27c0c
42ef29403348b921,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_13.mp4,NO,3,fe6b25128fd6de53469664eabbd2df338cc4c1a2760cce2726e7e6a19608506c,PASS,development,2,source-group-42ef29403348b921,8f1283bfe4060bde353e3646f9a1e2e974dabc7a2a315f7d99cf0324466831eb
51f6393d388f70d4,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_14.mp4,NO,3,aba2605d22f7589a401c9cf6407042394feb328f56c045484833727527184b08,PASS,development,1,source-group-51f6393d388f70d4,e5333cccab4fb4d43a3c49c6955f656001190e1674c564d965dc596a0a61d580
39f42283612dbbb7,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_16.mp4,NO,3,01e8b529bef72eab2cc6ecae9de2979cbc56b1014eb61586840d25a5932ca421,PASS,development,2,source-group-39f42283612dbbb7,95add9fc16ade995c9392524b01d82641058730fc14bce19d3059a3be685c1fb
ffbf03eac812f1a3,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_17.mp4,NO,3,b81e6db4e1f6f933e412b1bd59d2cb70437633b04b149dbeb7506dfcea92c004,PASS,development,2,source-group-ffbf03eac812f1a3,741e35858e46dddbe62cf61a1e0ec17600d1b09deec7a6755d5ba0e16acc1146
8ad6f3225b656e3f,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_18.mp4,NO,3,d286713f261cf8b51ec1f3b3f374e88829db2e0edf06ca80b876b03855e76148,PASS,development,3,source-group-8ad6f3225b656e3f,2a0609c42a470459b690e9a49887319d8491960fa941ec2123137bd9229fa13a
0ec6d4e047b128be,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_19.mp4,NO,3,49866b692ba8fc6100220e138782bccbae4ceb7d85a1bf48c929bb31e0aae782,PASS,development,3,source-group-0ec6d4e047b128be,c982a6e7c3ae44bcb91a405f537b959604bc05db142602ae5f1ecc4cae163b37
fc8eb9430507cfd8,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_20.mp4,NO,3,d7c3a754f02b4d0f1c5ffe55fc8ab6976be716d7f9072a3eb62cfda3166cc26f,PASS,development,0,source-group-fc8eb9430507cfd8,c701dde57951e28ddb5569a891f15409ad8ff32f84dc9e85047a8949099415bf
cbf3d5fe664e7cc1,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_21.mp4,NO,3,3faf48b38c208f17235a04a11b7ec6908b24354cda4798ddb45910e75c284e06,PASS,development,1,source-group-cbf3d5fe664e7cc1,78189e41655f2eebae44f1bbf6a316e4dc663ec1958338d9bec168ab881c3fa6
7cc742b037ecc126,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_22.mp4,NO,3,6a6d3bb21d5644b5de0ae8c04892af0f960b205b32c62cfc0bf0108c7040dc9b,PASS,development,1,source-group-7cc742b037ecc126,d7e1b640acdc9545b24398c7fddcc8363237d3f134d02a4682ae27631415f15c
91725194d5428bc0,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_23.mp4,NO,3,722ab4743f4f02d4ee4a7f119d872b8cdb05e51e015a35da40a86258a6e0ee9b,PASS,development,0,source-group-91725194d5428bc0,df864eec66778bc241f57f0eb0052cebbb1502a466cf9952f52aa5771865ae9d
7bfaef4974a35768,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_25.mp4,NO,3,c97fe74d7dd19bb9612e7b75f3be6f8b0126313a1904f94105fca7eed43e4b4c,PASS,development,1,source-group-7bfaef4974a35768,52791399747130aa66afd344cc193fb848256a0150d242846dc70429d8727bea
7df123df0c233253,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_27.mp4,NO,3,a54a7784a9fcdc7e77678feeb2bdc1876c1a130ae6a7a178f59eca39a7c10a8b,PASS,sealed_test,,source-group-7df123df0c233253,40d6c97580e1d87cd69223297ca4d84061cd31868469a1f88edb8a7cac5f5f1b
964f45aa856169b6,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_28.mp4,NO,3,0da3bc1d4816d54f5bb075ad6c9a414fd3e6175f8c41357c9c3dc218b1cb8854,PASS,development,3,source-group-964f45aa856169b6,ef6cf3be061bab9f938c52cbc6c291994ce6168a022dbcbc68ae41a9d344f30d
3b69fd7a4736a8ca,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_29.mp4,NO,3,eea053e183ab93bdc2d85ed75efc4bb42c813aa7d8dad9f6d42f2f2ac9ec5733,PASS,sealed_test,,source-group-3b69fd7a4736a8ca,8921ebaa1cb72f4fa102da55ec0361d112be26ca657933c0636b7fa46fa3d24a
bb38516d8852fe82,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_30.mp4,NO,3,54d8691e9a412172ae921b70317568a5bb743f6bd3273d7af969f86615b0180b,PASS,sealed_test,,source-group-bb38516d8852fe82,23807ce9570aa4d8c8ae4b6748e1e50c45bf9cd8d6d7b949a10e1eff96323e0e
ab2899666f863531,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_31.mp4,NO,3,fe079bcdefd3913ed41969d0d59480aaaa526c9cff47a0c92ea8121a69e2beb1,PASS,development,3,source-group-ab2899666f863531,1aaba43da492b74bf0eab812ee8c5244dd1e71e3c15f6a1fcfde9a7b3461923d
253a91cb664f1a19,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_32.mp4,NO,3,d885fd65c4b8893a148e59a9a7d90022fc7c0f809a64a9a531b353721e0c354e,PASS,sealed_test,,source-group-253a91cb664f1a19,609c36f574669d1ba8f6c9bd19005f4c76fbb65e1dedcc588bad11496e0afe8a
776264169db35dab,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_33.mp4,NO,3,b6c7c2b6923cbf93eb9582871fddf6066995485f9732a4dcdebf3e56b1a697ab,PASS,development,3,source-group-776264169db35dab,7f1c58eaa5a0dce31749f0761014aaa9e9fe43807e15aa11dbf30f4039b34669
1e884b4b17e51174,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_34.mp4,NO,3,d7d9512f4485f00c7d903c410503690fe9a7ff533820e4083990514f65df0f36,PASS,development,3,source-group-1e884b4b17e51174,98ffa076520087c81fdd0f114100164e1ed1083f51ff089f867efd77a5638c57
d575cfb435569b39,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_37.mp4,NO,3,7ed708f733fd85b462d324e181850c434636f2f29eba8e9ac536a7652c1e0c2f,PASS,development,0,source-group-d575cfb435569b39,1178574a06fdc381e2eeceec7ae160050a894479e23762f96c2307836e8bc4bf
d7531b121e9abdad,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_38.mp4,NO,3,df4e46471abfb19272f774e23a5182a5e1460e5216a78feecf9d28c2998df241,PASS,development,2,source-group-d7531b121e9abdad,b9757490576e23809ebc635896a9d61922d4a3c212ea29c4baf0f63a50306459
ca1a7f07ccf97019,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_39.mp4,NO,3,aed6b5c27eef6fe7f5601b5cd93437d4bfd84dc6750fa9949d5575cd4c4137dc,PASS,development,2,source-group-ca1a7f07ccf97019,3296d3e95741c8beab48d76f57a8940421db5697aa416c12d07255c4e4a2a7f0
2c4c2be2f549784a,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_4.mp4,NO,3,8e1bf873512d6e2a7eb8883890296f97e85126dbd6da5236eb236a524b760270,PASS,development,1,source-group-2c4c2be2f549784a,cd8495396b29ef4f13b02c0bfd4bee5cbe4c8b4e017b5cdcedd1d9dfab6279d4
aca5f41e7f372cf4,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_40.mp4,NO,3,99df3ec9e74db6ae4fa3f550bbd4a8c9e434232c1143f1a269c0bc1e21873f02,PASS,development,2,source-group-aca5f41e7f372cf4,9ab162c3c1114143bb1bac9b1752397937b968dee936879c0b73aba1240c6be3
a216eccc294aa8b9,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_41.mp4,NO,3,3c1c2e34372d96a4a5454522643ecb278e391bb289c5b40824e94e29501c1116,PASS,development,1,source-group-a216eccc294aa8b9,e1725254d635b30e105a8c090a38d912a10386f5f602fc5e0df8ebc3b2111a25
f1cfac429c0da4d4,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_42.mp4,NO,3,9e8da1271b87136c6027f88baec3735faa0f39fbeef3934a60729875c112259c,PASS,development,3,source-group-f1cfac429c0da4d4,1a9b70d28c7cda1ebc15cb9955d6983a7799010318847cffa9471857e7dcdc4c
02b350a095a9c064,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_5.mp4,NO,3,e88785a7b9d1c6c38fe045fec0e925c21f1ef73505ee8eba282770d0444176c3,PASS,development,1,source-group-02b350a095a9c064,06e95f144654e8e73fd6483422266bf69ce5e68c3107e2ebbc3a778d3eec6974
ae14d04186487231,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_7.mp4,NO,3,4974f5438cd3d1da1c89ff11c7412c34d2dc27966e9fe6370c6801ca397e3cf6,PASS,development,0,source-group-ae14d04186487231,db9452c0dd7b99470fe2fa636bdb7c7f0d953391f33b3aa0b7eec6047dfed6eb
acdf548776f5c289,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_8.mp4,NO,3,dd1eb5ae4e0ca834b0ecfa54f8e8be77a5e3da88c652bc3cb34d7c7329b5975e,PASS,development,0,source-group-acdf548776f5c289,38e3b1dc5a8cabd20bbbf6bb94ae3873d04a3f98218ced370e677060d1ffe5d3
7ebacb02e214d4de,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_9.mp4,NO,3,7b83c6cb896b68307050c86962bb991388f0740bd899dd1cc697fafd33805830,PASS,development,0,source-group-7ebacb02e214d4de,cdef0d9e5da1dacb170c7bfffcd554fb0975c59dd28c5a25ff9dfac12cbdad85
edb01c49dfea0840,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_11.mp4,PLEASE,4,7714d990379aeb5915b6b87339f9d28978779cdf688aebd6d50ded8fce8cae2d,PASS,development,2,source-group-edb01c49dfea0840,95c4a14fc8cefe8381b5ff0b34193f1fd62abe67da21a4bae7e68da8a75d529e
16441f76b610d884,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_12.mp4,PLEASE,4,9236fcf8f66a94388c1920bc160ad7816ba66551fdf8e3057d3d1addcc811d23,PASS,development,3,source-group-16441f76b610d884,5b8f09b7e5d8f4bf75e5d166800724029d01a29aefc032729799cb29f3612885
1002246df8345c76,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_13.mp4,PLEASE,4,1598fba88b032f0ae02e2a1a6a9cb5448d262c5ec654341c9b8f2eb0c33c7b81,PASS,development,3,source-group-1002246df8345c76,a60ce2512957cf8f083ece082a1994e4b087bdce268bc6d3255bfe9bfd166645
ea7e1dc2ad9799fb,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_15.mp4,PLEASE,4,dc61f7b2d9c0dbb89b1268944f458a7574b7e6e34b80ff29274138d932a54247,PASS,development,3,source-group-ea7e1dc2ad9799fb,e64535c797fc4c40ce1ef0207de8fcc44b5f9fa0408f52d81de3393515b04eef
f2378634c6edf3ff,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_16.mp4,PLEASE,4,a9bef930d5b70fc8eb7d6f6f5072802d843f8622362fef6a7e8c6af82531e173,PASS,sealed_test,,source-group-f2378634c6edf3ff,09e3ed8c35623af6921217bd99d76e68fd23e966cff17b2ec6293e4cce0074de
aff43e62aba2c017,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_21.mp4,PLEASE,4,f08f18acb6e98edde20b68eb58c4e383d8cae14000491941c17ff6969db3fb6c,PASS,development,3,source-group-aff43e62aba2c017,d6238ea2966816c126bce8418308173fe20bfa97d1bd1e2425d1d4f10eb46d33
0d4ffe9fbe8df01e,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_22.mp4,PLEASE,4,d67bfa055f2510c8275cd1029b713c64e78559530d5ab907aab5c421edc62d33,PASS,development,0,source-group-0d4ffe9fbe8df01e,522beb4f52a9b4fd6225c60bb0ebea1759d5ec6c0f4f82fc250572f169917aec
254b757935ff4ea7,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_29.mp4,PLEASE,4,44eb2ca79ceac3344736a428fe2ee2e747d37785bcce652a7e83646af8c092ce,PASS,development,0,source-group-254b757935ff4ea7,ee858f2c656b273ff468b25feaaee25734db492d7e47fc0bb64c1c29e8c05167
dcc6ceb96c5db259,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_31.mp4,PLEASE,4,36278ae14bf3325965d6030a89389d066f148d86543e59e090718660a46b6b66,PASS,development,1,source-group-dcc6ceb96c5db259,37659736d77da536fb6c4a3d8be2217f9d2efb55239009fa9d4b9dc565edbe66
d25f057cf485d72c,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_32.mp4,PLEASE,4,01a9b340fcf8890f12b412e602e85be5debf070dd72b9b8a4f1aa6557cc53008,PASS,development,1,source-group-d25f057cf485d72c,c4fbb7bdcfc67eb21ceff0f819f3c2768080c90e145f3f0bffc93d65a5e43f5d
0e6810d6ae5f7394,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_33.mp4,PLEASE,4,8ed3bb15cf3b36867682f8c35ac1c9678320fb79213058ada5a678a0c9dacad2,PASS,development,1,source-group-0e6810d6ae5f7394,3d1eb411d74fee297924bb4cfcfe435ca192d737c453e2b0d189e465870fb59e
3c3da14882b141f6,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_34.mp4,PLEASE,4,3cf5a9a2ec27bd0d6dbbbe6f849c617bbeb201aa4ace4bd1ae29a2ee64fbfc30,PASS,development,2,source-group-3c3da14882b141f6,d38edf6cfc4151c41c9c06c4b6262cec518db2e7050be41141894b96a3bcefa5
03fe48afca62b269,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_5.mp4,PLEASE,4,ab9cc84aba7690c40d5aa116332c4f2472bd88f7e9ff11935a0382f4e6f57361,PASS,development,2,source-group-03fe48afca62b269,e27dd642519561a27bdc27635da208238add8fe67f1f8ee22db6efd4a8dfa9c9
8d88ecf27a169731,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_6.mp4,PLEASE,4,17398f2ca420a384134e3d5b9bdc1ad6b62a39ac5ea9b1578439e1bcff3f6125,PASS,sealed_test,,source-group-8d88ecf27a169731,3bff2bde06a2cede5693803c878d98b94395597961ea141d5b1b941e95215ff0
9796902ae420c467,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_7.mp4,PLEASE,4,7df102d90b5a3eb03907fdad796169a477b078b2b1fc242f683baf4ae124e44c,PASS,sealed_test,,source-group-9796902ae420c467,9038d66f1597a38d2f08573dda9375a3b288c38e0b24f1a8e1252c2ea8b81dd5
4697892f68d5288f,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_8.mp4,PLEASE,4,1c93ba8813f14cba01e41a25b9452e4dbd53eb77c1787e44e57cd5601af86f23,PASS,development,1,source-group-4697892f68d5288f,8bc688e34a23595b6d377ca1c5f0e895d58f739a0d3125b5faebc75d935c2e54
a37725137912fcd5,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_9.mp4,PLEASE,4,aef0d34446ef2d5310f7fb4996c91252de49a24f5e8ca8f860433a115faacb83,PASS,development,0,source-group-a37725137912fcd5,49fb903ec00a7048010d36e4fbcfe708ae94767779b69145b418f32723ed9f7c
7fa8369a3b2df8d7,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_1.mp4,HOW_MUCH,5,733376edd2222344f50b9bd75b81bb26a3fd19a95174a48b7231357887219040,PASS,development,3,source-group-7fa8369a3b2df8d7,dd199f0a800036e0b8c63a98627ac4b10f996e26b65d80eee82b33d83cf85b44
130f72014cf01cf5,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_10.mp4,HOW_MUCH,5,654549af81782a71f6f259ab7ac7ecac8a1a5c00b4c78025d81db69d70df6e9e,PASS,development,1,source-group-130f72014cf01cf5,52bf3234129b98ae22c721e959ebae650818fecae56b2d47b0054876eb851b93
6d375f0943e30a76,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_18.mp4,HOW_MUCH,5,72c662df0c51120c558a8637451063c05680b6daaed3d1a93cc8b11b3ec90ca1,PASS,development,3,source-group-6d375f0943e30a76,9ef39b868df62674512f184791309651f3a76071ae40506bba5ffba6b4809fbf
07ab422e3dba6b2c,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_19.mp4,HOW_MUCH,5,8f124d04c2b44fb560dfb92437be0dbabc250846a9baa437bfc23cf6ebddcc96,PASS,development,3,source-group-07ab422e3dba6b2c,1884738cd8d9905a068df7f8045b8ded93925ced733b6161d00a253ad62c15f6
909c1114e4300263,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_23.mp4,HOW_MUCH,5,f612fb07125eb3754d0d304dc5fca055ba4d872c29111c4e0ef39766dbc89f09,PASS,development,2,source-group-909c1114e4300263,a1775f42181f2cba5e50aeecbbf4230a3d4390a1954892959715f431bdcacc6c
2d1ec98aa062d826,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_27.mp4,HOW_MUCH,5,cc25d7fbb686d92f4b7d056627e85cf0ebd8ea779465e0c2fcdc5c1d16b6c281,PASS,sealed_test,,source-group-2d1ec98aa062d826,9d629bda808127e2a25021d74324f9278d6d908a281bdd07eb7ad6b841144e39
403702798f8f6152,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_3.mp4,HOW_MUCH,5,4ae7f7003ca4d78f529af8690e3cda528378f70e77efd557531ec02bec156284,PASS,development,2,source-group-403702798f8f6152,1db376eb221a9b93333abc44e0b9c102883eae0cf018d3a9593de8a0d90a0a47
0cf1ae5e52bd96af,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_33.mp4,HOW_MUCH,5,1f184489f48c4d61bcae9de0c66fa49adecd0b27da10ac5b28690c16e5e832a1,PASS,development,1,source-group-0cf1ae5e52bd96af,c6ad6afd8ea54fcb08e4b7848f4e917f4ccf0e7feb2f0b318f0d93fec56bf60e
ecc26aa9a9609aa4,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_35.mp4,HOW_MUCH,5,c22b5d7285096b8ed2f6713da26c25eba65bd863d0bbbe1ad44dbd9ea48773f4,PASS,sealed_test,,source-group-ecc26aa9a9609aa4,067f0c427f1c62a71490b25ccac49d19f5bfb0098f3551868a82fd3587806ccb
ad053780f904eda8,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_41.mp4,HOW_MUCH,5,50d64bb44e47b5f928022ba41ad7693099edd23b14f07a78ad3ff54855bd4ddc,PASS,development,0,source-group-ad053780f904eda8,6e9553e52dfa11129e924a48a106545c3d48ad7ad93a42ee0a486b2dbead2eba
eb02f2e5ee526fcb,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_43.mp4,HOW_MUCH,5,0e667a03752c16cf1eec39ebd5416a818b2cb9a64d8560b4bc1fa4e8b2e4ea0f,PASS,development,2,source-group-eb02f2e5ee526fcb,7195e1845f73222297e04d9b2724666baf3f00aeaa9f42eb05b48ccc674cf71a
bae51dca96053913,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_44.mp4,HOW_MUCH,5,e329fec954803a19ee176a7a7c2649385eee0a92fbde2ba03d53fdd79d276e99,PASS,development,0,source-group-bae51dca96053913,209c8a8f8b18b69f0068d03b53652e4682ad1bc770c60fc651eab54d88b5b647
400a60f38c2ed908,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_10.mp4,CASH,6,0771cf5ab08c4b959c5bd73b80487e30157e2a65c89fd1f21fa346a4730fc58c,PASS,development,0,source-group-400a60f38c2ed908,a18a416b88579a12733560e38735bf9db996e3eaa6d142a8d20178cd88db8a2b
131224d5f681c6dc,MAPUA_TRANSACTIONAL_FSL,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_13.mp4,CASH,6,c4bd76484185559f1b647b3d8cb04ee54721bc12a30095e8bb73183f8597a659,PASS,development,2,source-group-131224d5f681c6dc,82d7e8eed65325f3716384b36efc2be19ac2121eabca3cd849e10d6a10613b2f
