record_id,relative_path,source_label,class_index,raw_video_sha256,technical_status,partition,development_fold,group_id,feature_sha256
acdf548776f5c289,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_8.mp4,NO,2,dd1eb5ae4e0ca834b0ecfa54f8e8be77a5e3da88c652bc3cb34d7c7329b5975e,PASS,development,0,source-group-acdf548776f5c289,38e3b1dc5a8cabd20bbbf6bb94ae3873d04a3f98218ced370e677060d1ffe5d3
7ebacb02e214d4de,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/NO/NO_9.mp4,NO,2,7b83c6cb896b68307050c86962bb991388f0740bd899dd1cc697fafd33805830,PASS,development,0,source-group-7ebacb02e214d4de,cdef0d9e5da1dacb170c7bfffcd554fb0975c59dd28c5a25ff9dfac12cbdad85
c116b3e0fe7c9a5a,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_10.mp4,THANK_YOU,3,f2f0489773e903b004d01e67743d52ad211e870568a0bea8d05bfd4628ca0ad2,PASS,development,3,source-group-c116b3e0fe7c9a5a,4d4116df3f16fb17af3ec000c2d59fcf5356726c2d7223d59fa2d7115a30dffd
8d5b74a5e075dd00,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_11.mp4,THANK_YOU,3,e19b23a812518163e89db40a617ec3bd58ec1d71529553914fdc85a10ccd2874,PASS,development,1,source-group-8d5b74a5e075dd00,4a9094e1019b31007dcf50808f4b0fe9a2b197cd8d1513e97ffebcd7cb89f90c
902aab229548beda,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_12.mp4,THANK_YOU,3,3f2c0b32f7c52508b3e2c05a30ef6f57b85d926e88bcf9f88ec830f459acc670,PASS,development,1,source-group-902aab229548beda,32cc650d18f31c96490229af0b1f4c4d6b052ea152d2d5f98a62bdc05b0ae174
e68d9286cc9d821e,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_15.mp4,THANK_YOU,3,5eec4e4e7377207e512d98c97123b99ebe3561b52ded7fbc4b2efbdf0999e5ba,PASS,development,2,source-group-e68d9286cc9d821e,643cc9c17185ff1023565a6bf80188407eb54879b902c73cd02db0cf121759dc
2da84bdae3189fbb,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_16.mp4,THANK_YOU,3,2962f59fc6e93b884d69ee8e99a7bd40d21348b4440b459fb2be6dc4a4ef1a09,PASS,development,0,source-group-2da84bdae3189fbb,9d8165d28dc8c1ed08ef4100f4dbb14a577848ed1e76958e2044e163c9878e7a
1634734e49a272a8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_19.mp4,THANK_YOU,3,b596c2ed4e89feeb5106719c8c0c426b708cbfa7351fa874fbf1195b9fd9e2da,PASS,development,0,source-group-1634734e49a272a8,d4b51065a4924b016da41c6041d8927d03351dcf12a742e34a83e284eff86a8e
7e4662d5cc20a117,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_2.mp4,THANK_YOU,3,23b50c5fea52decc098faece96f1305fd138b6bcc3a7e9a7035925822729011d,PASS,development,0,source-group-7e4662d5cc20a117,c56fa5b9227a485ee9ae1f8f641d93be948b1d29b465275064aa03facded50e8
d22110acbc74c314,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_21.mp4,THANK_YOU,3,491eb076dc40e4feda5604bf094f70f29da5351a620f64fc0f7abacd97f9d7b6,PASS,development,3,source-group-d22110acbc74c314,e60ccb2ffca098776319ca955b030acaf134e6662764814ca6bb52c097ce13fb
94920a3c558c7c5e,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_23.mp4,THANK_YOU,3,91d1a27c562929343393e6174e1339e21bc9b6c936ceee85fd33b7259dafe83f,PASS,sealed_test,,source-group-94920a3c558c7c5e,71a98a736de93ef0d81c377f3866a46508b142a1c074171f133046fa77d91188
7e00eb8e68caeec7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_25.mp4,THANK_YOU,3,1ec53372aa0424e4618665166af61e262d64feaa5f1dcd2506c3a4aca37172d3,PASS,development,0,source-group-7e00eb8e68caeec7,03854f62e35b1c33a3e81faddec8df33080b78f97e6f549f4174da20c3071101
2780e0cc5c9e0fb5,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_27.mp4,THANK_YOU,3,062e5d09125be4714e72769766f44c8637599560798ca1df609ef7bdbd6e2c05,PASS,sealed_test,,source-group-2780e0cc5c9e0fb5,c7fc2c90a95b5440653850a8564253c9dd01204c5d946241c4b7ee01fa4bc927
a8a77458a193fa19,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_29.mp4,THANK_YOU,3,e810ada142cee2aaee98e79118be3f271f18d1f61ac14cb2ece7f106e31a3ca0,PASS,development,0,source-group-a8a77458a193fa19,381e036137709e74f4ba5d169819fb2f50b58144ef29f31b479a8ac1d629ae25
0ae3bad0bbcb0a07,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_3.mp4,THANK_YOU,3,e98f7e4e512794182d50e452992b248a19ec24b717a29dc86d24078cf5043c33,PASS,development,3,source-group-0ae3bad0bbcb0a07,f8aa9599a40adf27caf6ab2148772d43b195debda74a34de24bc08e995934377
9733179cfac993ef,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_31.mp4,THANK_YOU,3,ba69c64dfeff69f850b2e826bdb9be59685d258c18bb00f76888b7fcba410533,PASS,development,2,source-group-9733179cfac993ef,5f52e2c724fbffef987cf3f488a2f1b33eb3d0c19018718bf9d22d81bfc5260d
0aec5f415b76871b,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_35.mp4,THANK_YOU,3,180c69df83c16130b85690a8d8094805366124692fd243a9f732f1316cc37319,PASS,development,2,source-group-0aec5f415b76871b,f532b5b85ee61d7bbd11ca512f6e49b587c09983413bc2fac0f23caf82a383c0
59e38042ead0b269,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_37.mp4,THANK_YOU,3,053c7e2e4a862b707998d9cfcf03c689c838f974fa2e2a2a60d814d702f6bf7e,PASS,sealed_test,,source-group-59e38042ead0b269,05b777c849864521789de46ddd4a9e70b684450fa7d4b3766f8ab7399dab42ed
d1b17cc21df29240,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_39.mp4,THANK_YOU,3,32b02d40030879d2aafbc7e1a5356d2b0b8e3cc4845484f1dbc833bff48668a4,PASS,development,2,source-group-d1b17cc21df29240,50f0de4c9edb16d04ed9b7081516aba3c38fe792b7b5d9e6ddb8c7f927403786
ed4e143c0bab34ec,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_4.mp4,THANK_YOU,3,6fbb07c4ca43d6be250c4af5ea520fbb53d48035658d7dce655bfc01d7e45853,PASS,development,3,source-group-ed4e143c0bab34ec,eae46bbc032ea9bc039ee02a33224a262c44097562fad53e1e1513f3c4551f76
187a73d43a51cded,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_40.mp4,THANK_YOU,3,8e3e5759217557f40bac6f07bd812cf7c60f2d61a83009ada84e397cfd1ec2ac,PASS,development,1,source-group-187a73d43a51cded,5231da853450c40652d93d4b834e156d2b09caef5a14883a90697fbdc5d3469f
90eb93462b5e8e53,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_41.mp4,THANK_YOU,3,0a0eadd97aac1cddc0ea633492dafe8b0d07bc394d541461232ee70880ffd483,PASS,development,1,source-group-90eb93462b5e8e53,0e8ba51de8284f856cebb5425ca1b7df4db6c15adbd01cf12da8db4a94a2f8e6
fd9042647ea9e524,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_5.mp4,THANK_YOU,3,91a945e1126b555c60cacf745d2d0d3b29ed16feeb5767f3c3c0b9cdc0fd86f4,PASS,sealed_test,,source-group-fd9042647ea9e524,f187c7a410859dba9997ec2f5b84c7127b1cdbd1320ba73f4710ccd4a7b37ea0
a7a1ac7edaf65228,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_6.mp4,THANK_YOU,3,ec8132d58110017d9c4b8166d6b378ab4e427ad1856466f0acc75ddbb410217c,PASS,development,3,source-group-a7a1ac7edaf65228,8aa8bcd63521af26ab6afda386b5ae6f397c8d8384dd43066d6d6739b232f4bd
891f73f66683211f,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_7.mp4,THANK_YOU,3,2d502362aa7e3b6bbc40e659b36ea717c0ca0f120dff46024b2a5c837d718da1,PASS,development,2,source-group-891f73f66683211f,d0f5f9ca2146604e7d324a368c5dc25561564998b7a07aae389ec4e38283477b
fb64b2268a82158e,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/THANK_YOU/THANK_YOU_8.mp4,THANK_YOU,3,ffe7264f60bc6def9153f7837a7fbb27aabe6c4bdaa93f8dfef4a69bf10d71e7,PASS,development,1,source-group-fb64b2268a82158e,c41827ea73545b3b109647d47da95a1e16c7c95daa39d5acc0169218bf48dcd6
edb01c49dfea0840,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_11.mp4,PLEASE,4,7714d990379aeb5915b6b87339f9d28978779cdf688aebd6d50ded8fce8cae2d,PASS,development,2,source-group-edb01c49dfea0840,95c4a14fc8cefe8381b5ff0b34193f1fd62abe67da21a4bae7e68da8a75d529e
16441f76b610d884,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_12.mp4,PLEASE,4,9236fcf8f66a94388c1920bc160ad7816ba66551fdf8e3057d3d1addcc811d23,PASS,development,3,source-group-16441f76b610d884,5b8f09b7e5d8f4bf75e5d166800724029d01a29aefc032729799cb29f3612885
1002246df8345c76,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_13.mp4,PLEASE,4,1598fba88b032f0ae02e2a1a6a9cb5448d262c5ec654341c9b8f2eb0c33c7b81,PASS,development,3,source-group-1002246df8345c76,a60ce2512957cf8f083ece082a1994e4b087bdce268bc6d3255bfe9bfd166645
ea7e1dc2ad9799fb,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_15.mp4,PLEASE,4,dc61f7b2d9c0dbb89b1268944f458a7574b7e6e34b80ff29274138d932a54247,PASS,development,3,source-group-ea7e1dc2ad9799fb,e64535c797fc4c40ce1ef0207de8fcc44b5f9fa0408f52d81de3393515b04eef
f2378634c6edf3ff,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_16.mp4,PLEASE,4,a9bef930d5b70fc8eb7d6f6f5072802d843f8622362fef6a7e8c6af82531e173,PASS,sealed_test,,source-group-f2378634c6edf3ff,09e3ed8c35623af6921217bd99d76e68fd23e966cff17b2ec6293e4cce0074de
aff43e62aba2c017,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_21.mp4,PLEASE,4,f08f18acb6e98edde20b68eb58c4e383d8cae14000491941c17ff6969db3fb6c,PASS,development,3,source-group-aff43e62aba2c017,d6238ea2966816c126bce8418308173fe20bfa97d1bd1e2425d1d4f10eb46d33
0d4ffe9fbe8df01e,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_22.mp4,PLEASE,4,d67bfa055f2510c8275cd1029b713c64e78559530d5ab907aab5c421edc62d33,PASS,development,0,source-group-0d4ffe9fbe8df01e,522beb4f52a9b4fd6225c60bb0ebea1759d5ec6c0f4f82fc250572f169917aec
254b757935ff4ea7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_29.mp4,PLEASE,4,44eb2ca79ceac3344736a428fe2ee2e747d37785bcce652a7e83646af8c092ce,PASS,development,0,source-group-254b757935ff4ea7,ee858f2c656b273ff468b25feaaee25734db492d7e47fc0bb64c1c29e8c05167
dcc6ceb96c5db259,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_31.mp4,PLEASE,4,36278ae14bf3325965d6030a89389d066f148d86543e59e090718660a46b6b66,PASS,development,1,source-group-dcc6ceb96c5db259,37659736d77da536fb6c4a3d8be2217f9d2efb55239009fa9d4b9dc565edbe66
d25f057cf485d72c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_32.mp4,PLEASE,4,01a9b340fcf8890f12b412e602e85be5debf070dd72b9b8a4f1aa6557cc53008,PASS,development,1,source-group-d25f057cf485d72c,c4fbb7bdcfc67eb21ceff0f819f3c2768080c90e145f3f0bffc93d65a5e43f5d
0e6810d6ae5f7394,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_33.mp4,PLEASE,4,8ed3bb15cf3b36867682f8c35ac1c9678320fb79213058ada5a678a0c9dacad2,PASS,development,1,source-group-0e6810d6ae5f7394,3d1eb411d74fee297924bb4cfcfe435ca192d737c453e2b0d189e465870fb59e
3c3da14882b141f6,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_34.mp4,PLEASE,4,3cf5a9a2ec27bd0d6dbbbe6f849c617bbeb201aa4ace4bd1ae29a2ee64fbfc30,PASS,development,2,source-group-3c3da14882b141f6,d38edf6cfc4151c41c9c06c4b6262cec518db2e7050be41141894b96a3bcefa5
03fe48afca62b269,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_5.mp4,PLEASE,4,ab9cc84aba7690c40d5aa116332c4f2472bd88f7e9ff11935a0382f4e6f57361,PASS,development,2,source-group-03fe48afca62b269,e27dd642519561a27bdc27635da208238add8fe67f1f8ee22db6efd4a8dfa9c9
8d88ecf27a169731,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_6.mp4,PLEASE,4,17398f2ca420a384134e3d5b9bdc1ad6b62a39ac5ea9b1578439e1bcff3f6125,PASS,sealed_test,,source-group-8d88ecf27a169731,3bff2bde06a2cede5693803c878d98b94395597961ea141d5b1b941e95215ff0
9796902ae420c467,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_7.mp4,PLEASE,4,7df102d90b5a3eb03907fdad796169a477b078b2b1fc242f683baf4ae124e44c,PASS,sealed_test,,source-group-9796902ae420c467,9038d66f1597a38d2f08573dda9375a3b288c38e0b24f1a8e1252c2ea8b81dd5
4697892f68d5288f,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_8.mp4,PLEASE,4,1c93ba8813f14cba01e41a25b9452e4dbd53eb77c1787e44e57cd5601af86f23,PASS,development,1,source-group-4697892f68d5288f,8bc688e34a23595b6d377ca1c5f0e895d58f739a0d3125b5faebc75d935c2e54
a37725137912fcd5,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/PLEASE/PLEASE_9.mp4,PLEASE,4,aef0d34446ef2d5310f7fb4996c91252de49a24f5e8ca8f860433a115faacb83,PASS,development,0,source-group-a37725137912fcd5,49fb903ec00a7048010d36e4fbcfe708ae94767779b69145b418f32723ed9f7c
7fa8369a3b2df8d7,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_1.mp4,HOW_MUCH,5,733376edd2222344f50b9bd75b81bb26a3fd19a95174a48b7231357887219040,PASS,development,3,source-group-7fa8369a3b2df8d7,dd199f0a800036e0b8c63a98627ac4b10f996e26b65d80eee82b33d83cf85b44
130f72014cf01cf5,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_10.mp4,HOW_MUCH,5,654549af81782a71f6f259ab7ac7ecac8a1a5c00b4c78025d81db69d70df6e9e,PASS,development,1,source-group-130f72014cf01cf5,52bf3234129b98ae22c721e959ebae650818fecae56b2d47b0054876eb851b93
6d375f0943e30a76,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_18.mp4,HOW_MUCH,5,72c662df0c51120c558a8637451063c05680b6daaed3d1a93cc8b11b3ec90ca1,PASS,development,3,source-group-6d375f0943e30a76,9ef39b868df62674512f184791309651f3a76071ae40506bba5ffba6b4809fbf
07ab422e3dba6b2c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_19.mp4,HOW_MUCH,5,8f124d04c2b44fb560dfb92437be0dbabc250846a9baa437bfc23cf6ebddcc96,PASS,development,3,source-group-07ab422e3dba6b2c,1884738cd8d9905a068df7f8045b8ded93925ced733b6161d00a253ad62c15f6
909c1114e4300263,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_23.mp4,HOW_MUCH,5,f612fb07125eb3754d0d304dc5fca055ba4d872c29111c4e0ef39766dbc89f09,PASS,development,2,source-group-909c1114e4300263,a1775f42181f2cba5e50aeecbbf4230a3d4390a1954892959715f431bdcacc6c
2d1ec98aa062d826,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_27.mp4,HOW_MUCH,5,cc25d7fbb686d92f4b7d056627e85cf0ebd8ea779465e0c2fcdc5c1d16b6c281,PASS,sealed_test,,source-group-2d1ec98aa062d826,9d629bda808127e2a25021d74324f9278d6d908a281bdd07eb7ad6b841144e39
403702798f8f6152,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_3.mp4,HOW_MUCH,5,4ae7f7003ca4d78f529af8690e3cda528378f70e77efd557531ec02bec156284,PASS,development,2,source-group-403702798f8f6152,1db376eb221a9b93333abc44e0b9c102883eae0cf018d3a9593de8a0d90a0a47
0cf1ae5e52bd96af,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_33.mp4,HOW_MUCH,5,1f184489f48c4d61bcae9de0c66fa49adecd0b27da10ac5b28690c16e5e832a1,PASS,development,1,source-group-0cf1ae5e52bd96af,c6ad6afd8ea54fcb08e4b7848f4e917f4ccf0e7feb2f0b318f0d93fec56bf60e
ecc26aa9a9609aa4,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_35.mp4,HOW_MUCH,5,c22b5d7285096b8ed2f6713da26c25eba65bd863d0bbbe1ad44dbd9ea48773f4,PASS,sealed_test,,source-group-ecc26aa9a9609aa4,067f0c427f1c62a71490b25ccac49d19f5bfb0098f3551868a82fd3587806ccb
ad053780f904eda8,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_41.mp4,HOW_MUCH,5,50d64bb44e47b5f928022ba41ad7693099edd23b14f07a78ad3ff54855bd4ddc,PASS,development,0,source-group-ad053780f904eda8,6e9553e52dfa11129e924a48a106545c3d48ad7ad93a42ee0a486b2dbead2eba
eb02f2e5ee526fcb,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_43.mp4,HOW_MUCH,5,0e667a03752c16cf1eec39ebd5416a818b2cb9a64d8560b4bc1fa4e8b2e4ea0f,PASS,development,2,source-group-eb02f2e5ee526fcb,7195e1845f73222297e04d9b2724666baf3f00aeaa9f42eb05b48ccc674cf71a
bae51dca96053913,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/HOW_MUCH/HOW_MUCH_44.mp4,HOW_MUCH,5,e329fec954803a19ee176a7a7c2649385eee0a92fbde2ba03d53fdd79d276e99,PASS,development,0,source-group-bae51dca96053913,209c8a8f8b18b69f0068d03b53652e4682ad1bc770c60fc651eab54d88b5b647
400a60f38c2ed908,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_10.mp4,CASH,6,0771cf5ab08c4b959c5bd73b80487e30157e2a65c89fd1f21fa346a4730fc58c,PASS,development,0,source-group-400a60f38c2ed908,a18a416b88579a12733560e38735bf9db996e3eaa6d142a8d20178cd88db8a2b
131224d5f681c6dc,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_13.mp4,CASH,6,c4bd76484185559f1b647b3d8cb04ee54721bc12a30095e8bb73183f8597a659,PASS,development,2,source-group-131224d5f681c6dc,82d7e8eed65325f3716384b36efc2be19ac2121eabca3cd849e10d6a10613b2f
4b381c75b6e0d4c3,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_14.mp4,CASH,6,404d075ee7f94477a329926f95d0d0d6805505501b237cfb1972af198d4a4382,PASS,development,1,source-group-4b381c75b6e0d4c3,4f7a98e928468261e4d42b64e5d368b924efe5e9ba70109d211ac9c3a4095ccb
0d70e5aa47b37d08,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_15.mp4,CASH,6,ee3dd1b068c4a397e100bb75d1f8fb0bc0965eb802c3ef46136ecf73ce1c7c63,PASS,sealed_test,,source-group-0d70e5aa47b37d08,dcf5b9efaf1c3e41d1abac1cb5f476d2a3001720109ae16560a1da190d398567
35a1cdf1cf2f1b93,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_16.mp4,CASH,6,bea1a6be9fd49dd9c18352fed7238b7b24a8b7476962d90459246ceb9930de20,PASS,development,3,source-group-35a1cdf1cf2f1b93,5ce8a68ea1cb78d094e8af2e5be84aeb027f65fa0ae2c2769f243d5d6cc6d54e
12a031135fc5e646,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_17.mp4,CASH,6,5608cb60045d9ea4be8fa1e5a60ab58aa05a5be42aef3f1588a505dcbb4eda37,PASS,development,0,source-group-12a031135fc5e646,849f94bd821b937cf0e86994db90f6620c8f26500aa17c0d2227af691f182e2a
6066c3af8c466333,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_18.mp4,CASH,6,3c79ec320441cc0645b80fcefd3b18028023eb1d4b6ad22939d939e80d35593b,PASS,development,3,source-group-6066c3af8c466333,e7a13e768b7870ba2c0594b2950f361e1f566adee7a0a888d69ad883f34e25a4
726aef7ba354a4b0,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_19.mp4,CASH,6,6f450e7a9b3fa14c69a67dd1785c25d9b5206766db65b0f979e360852fe31fc7,PASS,development,2,source-group-726aef7ba354a4b0,38287492d60c4f2a286ce82510a532155561eb22eed821f0462a5b9e436e8f31
2617b7a94b78d83a,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_2.mp4,CASH,6,b816a6796b367159f496e454f9cdedf91db99fb63184811a621d0ba261209b36,PASS,sealed_test,,source-group-2617b7a94b78d83a,216fa00b1cb035e9bf2d033f443c6e23a699dede30a3319b7e86c7fb089ee931
26c5166e15050701,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_21.mp4,CASH,6,e5deb0f35920b9a9d84017e01e37d63e2aaff5868b43e85663c524b2402a7bcb,PASS,development,3,source-group-26c5166e15050701,7937ce5c82ad4cd41d7d3f5bc0d6569e7f9c45db7f1c22cf4e30242164b10847
752aa4cde7867528,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_25.mp4,CASH,6,66ddebbe2e69fede3e01754a21adbf4d00bca4c9d81d6ccd5e5ac10ab54e5b44,PASS,development,3,source-group-752aa4cde7867528,8bb87f25cc060caf7029b2525077c845a6775dc3a9ffb883abedc622cb6563b3
8d65e7050dda7425,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_27.mp4,CASH,6,c6d018063e9c3d6b76dd805d82a1973329810b6c500715dce0a044e653af4696,PASS,development,0,source-group-8d65e7050dda7425,4b34c9e188fbecf1c979331bf49b86677334ede8ac26950b72f5934ab5d10144
82e8b11af7a2d05f,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_29.mp4,CASH,6,82df304f8658d147483f27eae437e34128bc6455f9744c198e20cd360a24efb3,PASS,sealed_test,,source-group-82e8b11af7a2d05f,351e766cf2d626e8955be22b91b8607c2ed441566f50f6ca3f183eeb7b25ce1a
be2346b2754704ca,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_3.mp4,CASH,6,0007417e82b31aa077371d10e4099b63fcd8ccbfc144331adfdc4c88995df179,PASS,development,1,source-group-be2346b2754704ca,8c6847b1ada104a0148c520c6bd14f00b54fc26ca36fb9ddf1583e0ed0c52a0a
0f696cf229e4ac13,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_30.mp4,CASH,6,9d2b122e243c5a237ed06376f36c544ba599abbde5cc745d537ddd6309ef145e,PASS,sealed_test,,source-group-0f696cf229e4ac13,2016c8f332034b72069c616daa6e9ca2e110bd736d7e18c1e12317e223bd1674
41a42d622880cc7c,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_31.mp4,CASH,6,cc829da58caee5e98efdeae640e1b77ae174b4e143272d1fe32a7ba8508a2e73,PASS,development,3,source-group-41a42d622880cc7c,16d24ede3a2aaa575e601ceb7c94216490d670fa182d93ff920060b0bded8f34
c84bc32dd8fe1481,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CASH/CASH_33.mp4,CASH,6,f9ab51acf4debfad5dbd0ae1d8aa60985fb32d566c341d4d6d5ec1e35c33607a,PASS,development,2,source-group-c84bc32dd8fe1481,d462d679699b2f7cdcdd535b9fa3fe63c282b5e49d80f2a5b38249bc9508b4d2
